timestamp_unix,datetime,session,voltage,current,power,energy,frequency,power_factor
1778173447,2026-05-07 17:04:07,S-07,214.3,0.419,79.6,1.455,50,0.89
1778173450,2026-05-07 17:04:10,S-07,214.3,0.4,75.5,1.455,50,0.88
1778173452,2026-05-07 17:04:12,S-07,214,0.411,77.7,1.455,49.9,0.88
1778173454,2026-05-07 17:04:14,S-07,214.60001,0.403,76,1.455,50,0.88
1778173457,2026-05-07 17:04:17,S-07,214.60001,0.416,79,1.455,50,0.88
1778173459,2026-05-07 17:04:19,S-07,214.7,0.404,76.4,1.455,50,0.88
1778173462,2026-05-07 17:04:22,S-07,214.60001,0.39,73.3,1.455,50,0.88
1778173464,2026-05-07 17:04:24,S-07,214.2,0.402,75.8,1.455,50,0.88
1778173466,2026-05-07 17:04:26,S-07,213.5,0.382,71.2,1.455,50,0.87
1778173469,2026-05-07 17:04:29,S-07,213.39999,0.403,75.6,1.455,50,0.88
1778173471,2026-05-07 17:04:31,S-07,213.8,0.388,72.7,1.455,50,0.88
1778173473,2026-05-07 17:04:33,S-07,213.89999,0.402,76,1.455,50,0.88
1778173476,2026-05-07 17:04:36,S-07,214.10001,0.382,71.6,1.455,50,0.88
1778173478,2026-05-07 17:04:38,S-07,214.10001,0.386,72.3,1.455,50,0.87
1778173480,2026-05-07 17:04:40,S-07,213.7,0.447,86.3,1.455,50,0.9
1778173485,2026-05-07 17:04:45,S-07,213.2,0.469,89.6,1.455,50,0.9
1778173488,2026-05-07 17:04:48,S-07,214.60001,0.451,86.3,1.455,50,0.89
1778173490,2026-05-07 17:04:50,S-07,214.5,0.449,86.7,1.455,50,0.9
1778173493,2026-05-07 17:04:53,S-07,214.5,0.453,86.6,1.456,50,0.89
1778173495,2026-05-07 17:04:55,S-07,214.60001,0.502,97.3,1.456,50,0.9
1778173497,2026-05-07 17:04:57,S-07,214.39999,0.384,72,1.456,50,0.87
1778173500,2026-05-07 17:05:00,S-07,214,0.481,92.6,1.456,50,0.9
1778173502,2026-05-07 17:05:02,S-07,214.5,0.443,85.5,1.456,50,0.9
1778173504,2026-05-07 17:05:04,S-07,214.89999,0.385,72.2,1.456,50,0.87
1778173507,2026-05-07 17:05:07,S-07,214.89999,0.378,70.6,1.456,50,0.87
1778173509,2026-05-07 17:05:09,S-07,215,0.378,70.7,1.456,50,0.87
1778173511,2026-05-07 17:05:11,S-07,215,0.374,70,1.456,50,0.87
1778173514,2026-05-07 17:05:14,S-07,214.89999,0.381,71.4,1.456,50,0.87
1778173516,2026-05-07 17:05:16,S-07,214.7,0.384,71.9,1.456,50,0.87
1778173518,2026-05-07 17:05:18,S-07,214.5,0.401,75.4,1.456,50,0.88
1778173521,2026-05-07 17:05:21,S-07,214.8,0.378,70.7,1.456,50,0.87
1778173523,2026-05-07 17:05:23,S-07,214.39999,0.376,70.2,1.456,50,0.87
1778173526,2026-05-07 17:05:26,S-07,214.3,0.382,71.5,1.456,50,0.87
1778173528,2026-05-07 17:05:28,S-07,214.39999,0.377,70.4,1.456,50,0.87
1778173531,2026-05-07 17:05:31,S-07,214.5,0.379,71,1.456,50,0.87
1778173533,2026-05-07 17:05:33,S-07,214.5,0.374,69.5,1.456,50,0.87
1778173536,2026-05-07 17:05:36,S-07,214.10001,0.371,69,1.456,50,0.87
1778173538,2026-05-07 17:05:38,S-07,214.2,0.379,70.7,1.457,50,0.87
1778173540,2026-05-07 17:05:40,S-07,214.3,0.367,68.2,1.457,50,0.87
1778173543,2026-05-07 17:05:43,S-07,213.89999,0.37,68.8,1.457,50,0.87
1778173545,2026-05-07 17:05:45,S-07,214.10001,0.373,69.5,1.457,50,0.87
1778173548,2026-05-07 17:05:48,S-07,214.39999,0.371,69.8,1.457,50,0.88
1778173550,2026-05-07 17:05:50,S-07,214.39999,0.375,69.9,1.457,50,0.87
1778173552,2026-05-07 17:05:52,S-07,214.3,0.365,67.8,1.457,50,0.87
1778173555,2026-05-07 17:05:55,S-07,214.3,0.372,69.2,1.457,50,0.87
1778173557,2026-05-07 17:05:57,S-07,214.7,0.362,67.2,1.457,50,0.86
1778173559,2026-05-07 17:05:59,S-07,214.7,0.379,70.8,1.457,50,0.87
1778173562,2026-05-07 17:06:02,S-07,214.5,0.369,68.6,1.457,49.9,0.87
1778173564,2026-05-07 17:06:04,S-07,214.39999,0.367,68.3,1.457,50,0.87
1778173566,2026-05-07 17:06:06,S-07,214.5,0.361,66.8,1.457,49.9,0.86
1778173569,2026-05-07 17:06:09,S-07,215,0.363,67.4,1.457,49.9,0.86
1778173571,2026-05-07 17:06:11,S-07,214.60001,0.369,68.5,1.457,50,0.87
1778173573,2026-05-07 17:06:13,S-07,214.8,0.37,68.8,1.457,49.9,0.87
1778173576,2026-05-07 17:06:16,S-07,214.60001,0.375,70,1.457,49.9,0.87
1778173578,2026-05-07 17:06:18,S-07,214.10001,0.367,68,1.457,50,0.87
1778173581,2026-05-07 17:06:21,S-07,214.8,0.359,66.9,1.457,50,0.87
1778173583,2026-05-07 17:06:23,S-07,214.60001,0.367,68.2,1.457,49.9,0.87
1778173585,2026-05-07 17:06:25,S-07,214.8,0.358,66.2,1.457,50,0.86
1778173588,2026-05-07 17:06:28,S-07,214.89999,0.365,67.9,1.457,50,0.87
1778173590,2026-05-07 17:06:30,S-07,215.5,0.363,67.5,1.457,50,0.86
1778173592,2026-05-07 17:06:32,S-07,215.3,0.366,68.4,1.458,50,0.87
1778173595,2026-05-07 17:06:35,S-07,215.39999,0.357,66.2,1.458,50,0.86
1778173597,2026-05-07 17:06:37,S-07,215.39999,0.368,68.7,1.458,50,0.87
1778173599,2026-05-07 17:06:39,S-07,215.39999,0.367,68.6,1.458,49.9,0.87
1778173602,2026-05-07 17:06:42,S-07,214.5,0.355,65.4,1.458,50,0.86
1778173604,2026-05-07 17:06:44,S-07,214.39999,0.371,68.4,1.458,49.9,0.86
1778173606,2026-05-07 17:06:46,S-07,213,0.378,70.7,1.458,49.9,0.88
1778173609,2026-05-07 17:06:49,S-07,213.3,0.37,68.5,1.458,49.9,0.87
1778173611,2026-05-07 17:06:51,S-07,214,0.355,65.4,1.458,49.9,0.86
1778173613,2026-05-07 17:06:53,S-07,212,0.358,65.5,1.458,50,0.86
1778173616,2026-05-07 17:06:56,S-07,211.8,0.362,66.5,1.458,50,0.87
1778173618,2026-05-07 17:06:58,S-07,212.10001,0.384,71.9,1.458,49.9,0.88
1778173621,2026-05-07 17:07:01,S-07,212.5,0.39,72.5,1.458,49.9,0.87
1778173623,2026-05-07 17:07:03,S-08,211.60001,0.397,74.1,1.458,49.9,0.88
1778173625,2026-05-07 17:07:05,S-08,211.7,0.387,72.2,1.458,50,0.88
1778173628,2026-05-07 17:07:08,S-08,211.3,0.37,68.5,1.458,49.9,0.88
1778173630,2026-05-07 17:07:10,S-08,211.39999,0.369,67.9,1.458,50,0.87
1778173632,2026-05-07 17:07:12,S-08,211.2,0.377,69.5,1.458,50,0.87
1778173635,2026-05-07 17:07:15,S-08,211.39999,0.375,69.2,1.458,50,0.87
1778173637,2026-05-07 17:07:17,S-08,211.89999,0.38,70.3,1.458,50,0.87
1778173639,2026-05-07 17:07:19,S-08,211.8,0.385,71.5,1.458,50,0.88
1778173642,2026-05-07 17:07:22,S-08,211.89999,0.472,90.5,1.459,50,0.9
1778173644,2026-05-07 17:07:24,S-08,211.7,0.445,83.9,1.459,50,0.89
1778173646,2026-05-07 17:07:26,S-08,211.3,0.469,89.3,1.459,50,0.9
1778173649,2026-05-07 17:07:29,S-08,211.5,0.458,87.4,1.459,50,0.9
1778173651,2026-05-07 17:07:31,S-08,211.7,0.452,85.9,1.459,50,0.9
1778173654,2026-05-07 17:07:34,S-08,211.39999,0.486,93,1.459,50,0.91
1778173656,2026-05-07 17:07:36,S-08,211.3,0.429,81.3,1.459,50,0.9
1778173658,2026-05-07 17:07:38,S-08,212.10001,0.372,68.7,1.459,50,0.87
1778173661,2026-05-07 17:07:41,S-08,212.10001,0.376,69.5,1.459,50,0.87
1778173663,2026-05-07 17:07:43,S-08,210.8,0.361,65.9,1.459,50,0.87
1778173666,2026-05-07 17:07:46,S-08,211.3,0.376,69.2,1.459,50,0.87
1778173668,2026-05-07 17:07:48,S-08,210.89999,0.399,73.9,1.459,50,0.88
1778173670,2026-05-07 17:07:50,S-08,210.7,0.452,85.3,1.459,50,0.9
1778173673,2026-05-07 17:07:53,S-08,211.2,0.405,75,1.459,50,0.88
1778173675,2026-05-07 17:07:55,S-08,210.7,0.399,74.1,1.459,50,0.88
1778173677,2026-05-07 17:07:57,S-08,210.7,0.406,75.3,1.459,49.9,0.88
1778173680,2026-05-07 17:08:00,S-08,210.3,0.364,66.6,1.459,49.9,0.87
1778173682,2026-05-07 17:08:02,S-08,208.5,0.375,67.8,1.459,50,0.87
1778173684,2026-05-07 17:08:04,S-08,208.5,0.375,68.8,1.459,50,0.88
1778173687,2026-05-07 17:08:07,S-08,209,0.378,69.4,1.459,50,0.88
1778173689,2026-05-07 17:08:09,S-08,210,0.398,73.8,1.459,50,0.88
1778173692,2026-05-07 17:08:12,S-08,210.10001,0.355,64.4,1.46,50,0.86
1778173694,2026-05-07 17:08:14,S-08,210.5,0.37,67.9,1.46,50,0.87
1778173696,2026-05-07 17:08:16,S-08,211.39999,0.365,66.9,1.46,50,0.87
1778173699,2026-05-07 17:08:19,S-08,211.8,0.352,64.3,1.46,50,0.86
1778173701,2026-05-07 17:08:21,S-08,211.5,0.374,68.9,1.46,50,0.87
1778173703,2026-05-07 17:08:23,S-08,211.10001,0.357,65.2,1.46,50,0.87
1778173706,2026-05-07 17:08:26,S-08,211.3,0.355,65,1.46,50,0.87
1778173708,2026-05-07 17:08:28,S-08,211.10001,0.36,65.8,1.46,50,0.87
1778173711,2026-05-07 17:08:31,S-08,211,0.383,70.9,1.46,50,0.88
1778173713,2026-05-07 17:08:33,S-08,211.2,0.404,74.6,1.46,50,0.87
1778173716,2026-05-07 17:08:36,S-08,211.3,0.365,67.5,1.46,50,0.88
1778173718,2026-05-07 17:08:38,S-08,210.5,0.388,71.1,1.46,50,0.87
1778173720,2026-05-07 17:08:40,S-08,210.39999,0.468,88.6,1.46,50,0.9
1778173723,2026-05-07 17:08:43,S-08,210.39999,0.428,80.2,1.46,50,0.89
1778173725,2026-05-07 17:08:45,S-08,210.60001,0.43,81,1.46,50,0.89
1778173728,2026-05-07 17:08:48,S-08,210.39999,0.434,81.8,1.46,50,0.9
1778173730,2026-05-07 17:08:50,S-08,210.5,0.431,81.1,1.46,50,0.89
1778173732,2026-05-07 17:08:52,S-08,210.10001,0.363,66.2,1.46,50,0.87
1778173735,2026-05-07 17:08:55,S-08,210.10001,0.362,66,1.46,50,0.87
1778173737,2026-05-07 17:08:57,S-08,212,0.361,66.6,1.461,50,0.87
1778173739,2026-05-07 17:08:59,S-08,212.39999,0.371,67.9,1.461,50,0.86
1778173742,2026-05-07 17:09:02,S-08,212.10001,0.368,68.2,1.461,50,0.87
1778173744,2026-05-07 17:09:04,S-08,211.7,0.413,77.7,1.461,50,0.89
1778173747,2026-05-07 17:09:07,S-08,211.89999,0.367,67.7,1.461,50,0.87
1778173749,2026-05-07 17:09:09,S-08,212,0.373,68.9,1.461,50,0.87
1778173751,2026-05-07 17:09:11,S-08,211.8,0.343,62.5,1.461,50,0.86
1778173754,2026-05-07 17:09:14,S-08,212.10001,0.345,62.7,1.461,50,0.86
1778173756,2026-05-07 17:09:16,S-08,212,0.344,62.9,1.461,50,0.86
1778173758,2026-05-07 17:09:18,S-08,212,0.362,67,1.461,50,0.87
1778173761,2026-05-07 17:09:21,S-08,211.7,0.348,63.5,1.461,50,0.86
1778173763,2026-05-07 17:09:23,S-08,211.60001,0.365,66.9,1.461,50,0.87
1778173765,2026-05-07 17:09:25,S-08,211.2,0.354,64.6,1.461,50,0.86
1778173768,2026-05-07 17:09:28,S-08,211.2,0.347,63.3,1.461,50,0.86
1778173770,2026-05-07 17:09:30,S-08,210.89999,0.344,62.6,1.461,50,0.86
1778173772,2026-05-07 17:09:32,S-08,210.5,0.348,63,1.461,50,0.86
1778173775,2026-05-07 17:09:35,S-08,210.3,0.354,64.4,1.461,50,0.87
1778173777,2026-05-07 17:09:37,S-08,210.2,0.355,64.7,1.461,50,0.87
1778173779,2026-05-07 17:09:39,S-08,210.39999,0.35,63.6,1.461,50,0.86
1778173782,2026-05-07 17:09:42,S-08,210.60001,0.352,63.9,1.461,50,0.86
1778173784,2026-05-07 17:09:44,S-08,210.2,0.365,66.8,1.461,50,0.87
1778173787,2026-05-07 17:09:47,S-08,209.89999,0.353,64.4,1.461,50,0.87
1778173789,2026-05-07 17:09:49,S-08,209.7,0.354,64.3,1.461,50,0.87
1778173791,2026-05-07 17:09:51,S-08,209.7,0.351,63.2,1.461,50,0.86
1778173794,2026-05-07 17:09:54,S-08,209.7,0.36,65.9,1.461,50,0.87
1778173796,2026-05-07 17:09:56,S-08,210.3,0.347,62.8,1.462,50,0.86
1778173798,2026-05-07 17:09:58,S-08,210.39999,0.36,65.7,1.462,50,0.87
1778173801,2026-05-07 17:10:01,S-08,210.39999,0.33,59.8,1.462,50,0.86
1778173803,2026-05-07 17:10:03,S-08,210.60001,0.354,64.5,1.462,50,0.87
1778173805,2026-05-07 17:10:05,S-08,210.60001,0.34,61.7,1.462,50,0.86
1778173808,2026-05-07 17:10:08,S-08,211.2,0.351,63.9,1.462,50,0.86
1778173810,2026-05-07 17:10:10,S-08,211.2,0.359,65.9,1.462,50,0.87
1778173812,2026-05-07 17:10:12,S-08,211.10001,0.351,64.3,1.462,50,0.87
1778173815,2026-05-07 17:10:15,S-08,211.60001,0.35,63.7,1.462,50,0.86
1778173817,2026-05-07 17:10:17,S-08,211.8,0.349,64.1,1.462,50,0.87
1778173820,2026-05-07 17:10:20,S-08,211.89999,0.338,61.4,1.462,50,0.86
1778173822,2026-05-07 17:10:22,S-08,211.3,0.333,60.1,1.462,50,0.85
1778173824,2026-05-07 17:10:24,S-08,211.60001,0.334,60.3,1.462,50,0.85
1778173827,2026-05-07 17:10:27,S-08,211.10001,0.363,66.2,1.462,49.9,0.86
1778173829,2026-05-07 17:10:29,S-08,211.10001,0.368,66.9,1.462,50,0.86
1778173831,2026-05-07 17:10:31,S-08,211.5,0.36,66.2,1.462,49.9,0.87
1778173834,2026-05-07 17:10:34,S-08,211.3,0.34,61.4,1.462,50,0.85
1778173836,2026-05-07 17:10:36,S-08,211.2,0.379,69,1.462,49.9,0.86
1778173838,2026-05-07 17:10:38,S-08,210.7,0.361,65.6,1.462,50,0.86
1778173841,2026-05-07 17:10:41,S-08,209.89999,0.361,65.3,1.462,50,0.86
1778173843,2026-05-07 17:10:43,S-08,209.7,0.385,70,1.462,50,0.87
1778173845,2026-05-07 17:10:45,S-08,210.60001,0.341,62,1.462,49.9,0.86
1778173848,2026-05-07 17:10:48,S-08,210.5,0.381,68.8,1.462,50,0.86
1778173850,2026-05-07 17:10:50,S-08,210.3,0.378,68.4,1.462,50,0.86
1778173852,2026-05-07 17:10:52,S-08,210,0.391,70.8,1.462,50,0.86
1778173855,2026-05-07 17:10:55,S-08,210.60001,0.39,70.7,1.463,49.9,0.86
1778173857,2026-05-07 17:10:57,S-08,210.10001,0.369,66.6,1.463,50,0.86
1778173860,2026-05-07 17:11:00,S-08,210.2,0.384,69.9,1.463,49.9,0.87
1778173862,2026-05-07 17:11:02,S-08,209.10001,0.375,67.4,1.463,50,0.86
1778173864,2026-05-07 17:11:04,S-08,210.39999,0.343,61.6,1.463,50,0.85
1778173867,2026-05-07 17:11:07,S-08,210.60001,0.379,64.9,1.463,49.9,0.81
1778173869,2026-05-07 17:11:09,S-08,210.89999,0.375,68.7,1.463,50,0.87
1778173871,2026-05-07 17:11:11,S-08,211.10001,0.367,66.6,1.463,50,0.86
1778173874,2026-05-07 17:11:14,S-08,211.39999,0.369,67.1,1.463,49.9,0.86
1778173876,2026-05-07 17:11:16,S-08,210.7,0.389,70.7,1.463,50,0.86
1778173878,2026-05-07 17:11:18,S-08,211.10001,0.335,60.4,1.463,49.9,0.85
1778173881,2026-05-07 17:11:21,S-08,210.60001,0.317,56.5,1.463,50,0.85
1778173883,2026-05-07 17:11:23,S-08,210.39999,0.338,60.9,1.463,50,0.86
1778173885,2026-05-07 17:11:25,S-08,210.60001,0.363,65.9,1.463,49.9,0.86
1778173888,2026-05-07 17:11:28,S-08,211.39999,0.366,66.4,1.463,49.9,0.86
1778173890,2026-05-07 17:11:30,S-08,211.5,0.349,63.2,1.463,50,0.86
1778173893,2026-05-07 17:11:33,S-08,211.3,0.361,65.3,1.463,49.9,0.86
1778173896,2026-05-07 17:11:36,S-08,210.8,0.391,71.6,1.463,49.9,0.87
1778173898,2026-05-07 17:11:38,S-08,210.7,0.371,67.6,1.463,50,0.86
1778173900,2026-05-07 17:11:40,S-08,210.7,0.372,67.3,1.463,50,0.86
1778173903,2026-05-07 17:11:43,S-08,211.2,0.396,71.9,1.463,49.9,0.86
1778173905,2026-05-07 17:11:45,S-08,211,0.401,73,1.464,50,0.86
1778173907,2026-05-07 17:11:47,S-08,210.7,0.401,72.6,1.464,49.9,0.86
1778173910,2026-05-07 17:11:50,S-08,210.8,0.405,73.6,1.464,50,0.86
1778173912,2026-05-07 17:11:52,S-08,210.8,0.409,73.8,1.464,50,0.86
1778173914,2026-05-07 17:11:54,S-08,211.10001,0.402,72.7,1.464,50,0.86
1778173917,2026-05-07 17:11:57,S-08,210.8,0.41,74.2,1.464,50,0.86
1778173919,2026-05-07 17:11:59,S-08,210.89999,0.412,74.6,1.464,50,0.86
1778173922,2026-05-07 17:12:02,S-08,210.89999,0.419,75.9,1.464,50,0.86
1778173924,2026-05-07 17:12:04,S-08,211.2,0.436,79.7,1.464,50,0.87
1778173926,2026-05-07 17:12:06,S-08,211.3,0.464,86.3,1.464,50,0.88
1778173929,2026-05-07 17:12:09,S-08,211.10001,0.46,83.7,1.464,50,0.86
1778173931,2026-05-07 17:12:11,S-08,211.3,0.439,81.2,1.464,50,0.88
1778173933,2026-05-07 17:12:13,S-08,211.5,0.394,72.1,1.464,50,0.87
1778173936,2026-05-07 17:12:16,S-08,211.60001,0.423,78,1.464,50,0.87
1778173938,2026-05-07 17:12:18,S-08,211.8,0.419,77.3,1.464,50,0.87
1778173940,2026-05-07 17:12:20,S-08,212,0.39,72.1,1.464,50,0.87
1778173943,2026-05-07 17:12:23,S-08,211.60001,0.451,82.8,1.464,50,0.87
1778173945,2026-05-07 17:12:25,S-08,211.8,0.457,84,1.464,50,0.87
1778173947,2026-05-07 17:12:27,S-08,212.10001,0.405,73.5,1.464,50,0.86
1778173950,2026-05-07 17:12:30,S-08,212.10001,0.413,75.2,1.464,50,0.86
1778173952,2026-05-07 17:12:32,S-08,211.89999,0.402,72.7,1.464,50,0.85
1778173954,2026-05-07 17:12:34,S-08,211.5,0.419,76.7,1.465,50,0.87
1778173957,2026-05-07 17:12:37,S-08,211.7,0.403,73.4,1.465,50,0.86
1778173959,2026-05-07 17:12:39,S-08,211.5,0.387,70,1.465,50,0.86
1778173962,2026-05-07 17:12:42,S-08,212.10001,0.374,67.3,1.465,50,0.85
1778173964,2026-05-07 17:12:44,S-08,212,0.376,67.8,1.465,50,0.85
1778173966,2026-05-07 17:12:46,S-08,212.10001,0.391,70.9,1.465,50,0.85
1778173969,2026-05-07 17:12:49,S-08,212,0.38,68.5,1.465,50,0.85
1778173971,2026-05-07 17:12:51,S-08,212.10001,0.392,70.9,1.465,50,0.85
1778173973,2026-05-07 17:12:53,S-08,212.10001,0.382,69.2,1.465,50,0.85
1778173976,2026-05-07 17:12:56,S-08,212,0.372,67,1.465,50,0.85
1778173978,2026-05-07 17:12:58,S-08,211.5,0.371,66.6,1.465,50,0.85
1778173980,2026-05-07 17:13:00,S-08,211.89999,0.336,60.7,1.465,50,0.85
1778173983,2026-05-07 17:13:03,S-08,212,0.346,62.4,1.465,50,0.85
1778173985,2026-05-07 17:13:05,S-08,212.39999,0.345,62,1.465,50,0.85
1778173987,2026-05-07 17:13:07,S-08,212.2,0.323,58,1.465,50,0.85
1778173990,2026-05-07 17:13:10,S-08,210.3,0.37,66.1,1.465,50,0.85
1778173992,2026-05-07 17:13:12,S-08,209.89999,0.363,64.7,1.465,50,0.85
1778173995,2026-05-07 17:13:15,S-08,210.89999,0.372,66.5,1.465,50,0.85
1778173997,2026-05-07 17:13:17,S-08,211.10001,0.371,66.4,1.465,50,0.85
1778173999,2026-05-07 17:13:19,S-08,211.2,0.37,65.9,1.465,50,0.84
1778174002,2026-05-07 17:13:22,S-08,211.3,0.364,65.2,1.465,50,0.85
1778174004,2026-05-07 17:13:24,S-08,210.89999,0.378,68,1.466,50,0.85
1778174006,2026-05-07 17:13:26,S-08,211,0.356,63.4,1.466,50,0.84
1778174009,2026-05-07 17:13:29,S-08,211.2,0.374,67,1.466,50,0.85
1778174011,2026-05-07 17:13:31,S-08,212.10001,0.361,65,1.466,50,0.85
1778174013,2026-05-07 17:13:33,S-08,212.39999,0.357,64.1,1.466,50,0.85
1778174016,2026-05-07 17:13:36,S-08,212.3,0.366,66.1,1.466,49.9,0.85
1778174018,2026-05-07 17:13:38,S-08,212.2,0.356,63.8,1.466,50,0.84
1778174020,2026-05-07 17:13:40,S-08,212.60001,0.363,65.2,1.466,49.9,0.84
1778174023,2026-05-07 17:13:43,S-08,212.8,0.358,64.2,1.466,50,0.84
1778174025,2026-05-07 17:13:45,S-08,212.8,0.368,66.3,1.466,49.9,0.85
1778174027,2026-05-07 17:13:47,S-08,212.7,0.372,67.2,1.466,50,0.85
1778174030,2026-05-07 17:13:50,S-08,213,0.374,67.9,1.466,50,0.85
1778174032,2026-05-07 17:13:52,S-08,212.89999,0.384,69.7,1.466,50,0.85
1778174035,2026-05-07 17:13:55,S-08,213.2,0.352,63.3,1.466,49.9,0.84
1778174037,2026-05-07 17:13:57,S-08,213.3,0.384,69.4,1.466,49.9,0.85
1778174039,2026-05-07 17:13:59,S-08,213,0.371,67.3,1.466,49.9,0.85
1778174042,2026-05-07 17:14:02,S-08,212.8,0.385,70,1.466,49.9,0.85
1778174044,2026-05-07 17:14:04,S-08,212.39999,0.367,66.1,1.466,49.9,0.85
1778174046,2026-05-07 17:14:06,S-08,212.3,0.392,71.5,1.466,49.9,0.86
1778174049,2026-05-07 17:14:09,S-08,212.5,0.378,68.5,1.466,49.9,0.85
1778174051,2026-05-07 17:14:11,S-08,211.3,0.354,63.1,1.466,49.9,0.84
1778174053,2026-05-07 17:14:13,S-08,211.2,0.382,68.8,1.466,49.9,0.85
1778174056,2026-05-07 17:14:16,S-08,211.2,0.357,63.7,1.466,49.9,0.84
1778174058,2026-05-07 17:14:18,S-08,211.10001,0.361,64.5,1.466,49.9,0.85
1778174061,2026-05-07 17:14:21,S-08,211.10001,0.354,63.1,1.467,49.9,0.84
1778174063,2026-05-07 17:14:23,S-08,211.2,0.349,62.2,1.467,49.9,0.84
1778174065,2026-05-07 17:14:25,S-08,210.8,0.41,74.3,1.467,50,0.86
1778174068,2026-05-07 17:14:28,S-08,211.3,0.384,69.1,1.467,49.9,0.85
1778174070,2026-05-07 17:14:30,S-08,211.2,0.398,72.3,1.467,49.9,0.86
1778174072,2026-05-07 17:14:32,S-08,210.89999,0.364,65.3,1.467,49.9,0.85
1778174076,2026-05-07 17:14:36,S-08,211.10001,0.347,61.9,1.467,49.9,0.85
1778174078,2026-05-07 17:14:38,S-08,211.7,0.371,67,1.467,49.9,0.85
1778174080,2026-05-07 17:14:40,S-08,211.60001,0.364,65.2,1.467,49.9,0.85
1778174083,2026-05-07 17:14:43,S-08,211.5,0.373,67,1.467,49.9,0.85
1778174085,2026-05-07 17:14:45,S-08,211.3,0.371,66.7,1.467,50,0.85
1778174087,2026-05-07 17:14:47,S-08,211.3,0.372,67.2,1.467,49.9,0.85
1778174090,2026-05-07 17:14:50,S-08,211.8,0.355,63.5,1.467,49.9,0.84
1778174092,2026-05-07 17:14:52,S-08,212.3,0.341,60.5,1.467,49.9,0.84
1778174094,2026-05-07 17:14:54,S-08,212.3,0.355,62.8,1.467,50,0.83
1778174097,2026-05-07 17:14:57,S-08,212.3,0.404,73.7,1.467,50,0.86
1778174099,2026-05-07 17:14:59,S-08,212.60001,0.361,65,1.467,50,0.85
1778174102,2026-05-07 17:15:02,S-08,212.8,0.359,64.4,1.467,50,0.84
1778174104,2026-05-07 17:15:04,S-08,213.10001,0.353,63.5,1.467,50,0.84
1778174106,2026-05-07 17:15:06,S-08,214.3,0.372,67.4,1.467,50,0.85
1778174109,2026-05-07 17:15:09,S-08,214.3,0.378,69,1.467,50,0.85
1778174111,2026-05-07 17:15:11,S-08,214.2,0.359,64.5,1.468,50,0.84
1778174113,2026-05-07 17:15:13,S-08,214.2,0.367,66.8,1.468,50,0.85
1778174116,2026-05-07 17:15:16,S-08,214.5,0.377,68.9,1.468,50,0.85
1778174118,2026-05-07 17:15:18,S-08,214.2,0.365,66.1,1.468,50,0.85
1778174120,2026-05-07 17:15:20,S-08,213.3,0.381,67.8,1.468,50,0.83
1778174123,2026-05-07 17:15:23,S-08,213.7,0.39,71,1.468,50,0.85
1778174125,2026-05-07 17:15:25,S-08,214.8,0.347,62.3,1.468,50,0.84
1778174127,2026-05-07 17:15:27,S-08,214.7,0.387,69.1,1.468,50,0.83
1778174130,2026-05-07 17:15:30,S-08,214.5,0.378,66.9,1.468,50,0.83
1778174132,2026-05-07 17:15:32,S-08,214.5,0.4,71.5,1.468,50,0.83
1778174135,2026-05-07 17:15:35,S-08,214.10001,0.349,61.9,1.468,50,0.83
1778174137,2026-05-07 17:15:37,S-08,214.5,0.342,60.8,1.468,50,0.83
1778174139,2026-05-07 17:15:39,S-08,214.60001,0.355,63.4,1.468,50,0.83
1778174142,2026-05-07 17:15:42,S-08,214.60001,0.36,64.3,1.468,50,0.83
1778174144,2026-05-07 17:15:44,S-08,214.5,0.356,63.8,1.468,50,0.84
1778174146,2026-05-07 17:15:46,S-08,214.8,0.351,62.8,1.468,50,0.83
1778174149,2026-05-07 17:15:49,S-08,214.7,0.34,60.9,1.468,50,0.83
1778174151,2026-05-07 17:15:51,S-08,214.7,0.341,60.7,1.468,50,0.83
1778174153,2026-05-07 17:15:53,S-08,214.3,0.351,62.9,1.468,50,0.84
1778174156,2026-05-07 17:15:56,S-08,215,0.17,26,1.468,50,0.71
1778174158,2026-05-07 17:15:58,S-08,214.5,0.175,26.5,1.468,50,0.71
1778174160,2026-05-07 17:16:00,S-08,214,0.183,27.3,1.468,50,0.7
1778174163,2026-05-07 17:16:03,S-08,214.2,0.162,23.3,1.468,50,0.67
1778174165,2026-05-07 17:16:05,S-08,214.39999,0.19,29.6,1.468,50,0.73
1778174167,2026-05-07 17:16:07,S-08,214.60001,0.179,26.3,1.468,50,0.68
1778174170,2026-05-07 17:16:10,S-08,214.7,0.188,28.4,1.468,50,0.7
1778174172,2026-05-07 17:16:12,S-08,214.60001,0.241,35.9,1.468,50,0.69
1778174175,2026-05-07 17:16:15,S-08,214.5,0.23,34.6,1.468,50,0.7
1778174177,2026-05-07 17:16:17,S-08,214.60001,0.203,30.2,1.468,50,0.69
1778174179,2026-05-07 17:16:19,S-08,214.60001,0.182,26.3,1.468,50,0.67
1778174182,2026-05-07 17:16:22,S-08,215.2,0.185,27.6,1.468,50,0.69
1778174184,2026-05-07 17:16:24,S-08,215.3,0.187,28.8,1.468,50,0.72
1778174186,2026-05-07 17:16:26,S-08,215.3,0.176,26.8,1.468,50,0.71
1778174189,2026-05-07 17:16:29,S-08,215.10001,0.211,31.7,1.468,50,0.7
1778174191,2026-05-07 17:16:31,S-08,215.10001,0.174,26.3,1.469,50,0.7
